Protocol,ABMI.Site,Year,Latitude,Longitude,NSRNAME,NRNAME
Terrestrial,1036,2010,54.078339,-117.846275,Upper Foothills,Foothills
Terrestrial,1037,2010,54.092213,-117.601898,Upper Foothills,Foothills
Terrestrial,1142,2010,53.370556,-115.626289,Lower Foothills,Foothills
Terrestrial,1169,2010,53.342129,-117.356117,Upper Foothills,Foothills
Terrestrial,1170,2010,53.344151,-117.076775,Upper Foothills,Foothills
Terrestrial,1171,2010,53.281467,-116.769356,Lower Foothills,Foothills
Terrestrial,1175,2010,53.208466,-115.650589,Lower Foothills,Foothills
Terrestrial,1176,2010,53.198906,-115.388504,Lower Foothills,Foothills
Terrestrial,1203,2010,53.118919,-116.850006,Upper Foothills,Foothills
Terrestrial,1207,2010,53.004383,-115.644264,Lower Foothills,Foothills
Terrestrial,1208,2010,53.018326,-115.338051,Lower Foothills,Foothills
Terrestrial,1209,2010,52.963455,-115.099663,Lower Foothills,Foothills
Terrestrial,1237,2010,52.839851,-115.715553,Lower Foothills,Foothills
Terrestrial,1239,2010,52.811741,-115.120705,Lower Foothills,Foothills
Terrestrial,962,2011,54.556538,-119.940193,Upper Foothills,Foothills
Terrestrial,963,2011,54.568817,-119.633614,Upper Foothills,Foothills
Terrestrial,964,2011,54.558941,-119.280182,Lower Foothills,Foothills
Terrestrial,968,2011,54.498886,-118.141922,Lower Foothills,Foothills
Terrestrial,969,2011,54.439407,-117.763863,Lower Foothills,Foothills
Terrestrial,970,2011,54.465412,-117.456635,Lower Foothills,Foothills
Terrestrial,996,2011,54.393799,-119.614182,Upper Foothills,Foothills
Terrestrial,1001,2011,54.314766,-118.126053,Upper Foothills,Foothills
Terrestrial,1002,2011,54.292706,-117.846184,Upper Foothills,Foothills
Terrestrial,1003,2011,54.266102,-117.516617,Upper Foothills,Foothills
Terrestrial,1031,2011,54.211262,-119.348755,Upper Foothills,Foothills
Terrestrial,1071,2011,53.880966,-117.342422,Lower Foothills,Foothills
Terrestrial,1072,2011,53.852501,-117.03109,Upper Foothills,Foothills
Terrestrial,1073,2011,53.839142,-116.708252,Upper Foothills,Foothills
Terrestrial,1104,2011,53.69891,-117.313225,Upper Foothills,Foothills
Terrestrial,1105,2011,53.660904,-117.074203,Lower Foothills,Foothills
Terrestrial,1106,2011,53.671753,-116.723145,Lower Foothills,Foothills
Terrestrial,1136,2011,53.555168,-117.357323,Lower Foothills,Foothills
Terrestrial,1137,2011,53.514519,-117.017067,Lower Foothills,Foothills
Terrestrial,1138,2011,53.483967,-116.830391,Lower Foothills,Foothills
Terrestrial,1238,2011,52.814526,-115.467941,Lower Foothills,Foothills
Terrestrial,705,2012,55.980568,-119.468948,Lower Foothills,Foothills
Terrestrial,736,2012,55.816807,-119.430618,Lower Foothills,Foothills
Terrestrial,722,2013,55.618637,-114.071823,Lower Foothills,Foothills
Terrestrial,723,2013,55.585331,-113.688354,Lower Foothills,Foothills
Terrestrial,802,2013,55.43932,-118.893852,Lower Foothills,Foothills
Terrestrial,1110,2013,53.582878,-115.551056,Lower Foothills,Foothills
Terrestrial,1269,2014,52.590515,-114.898758,Lower Foothills,Foothills
Terrestrial,1270,2014,52.53035,-114.58812,Lower Foothills,Foothills
Terrestrial,1326,2014,52.221863,-114.977531,Lower Foothills,Foothills
Terrestrial,OG-1653,2015,49.079758,-112.656418,Mixedgrass,Grassland
Terrestrial,OG-1521,2015,50.356927,-111.373557,Dry Mixedgrass,Grassland
Terrestrial,OG-1502,2015,50.532314,-111.326988,Dry Mixedgrass,Grassland
Terrestrial,OG-1499,2015,50.669537,-112.207153,Dry Mixedgrass,Grassland
Terrestrial,OG-1459,2015,50.936085,-111.830009,Dry Mixedgrass,Grassland
Terrestrial,OG-1412,2015,51.398739,-112.253281,Northern Fescue,Grassland
Terrestrial,OG-1392,2015,51.384136,-111.077873,Dry Mixedgrass,Grassland
Terrestrial,OG-1654,2009,49.045753,-112.432732,Mixedgrass,Grassland
Terrestrial,OG-1368,2009,51.570057,-110.756241,Dry Mixedgrass,Grassland
Terrestrial,OG-1369,2009,51.521454,-110.458626,Dry Mixedgrass,Grassland
Terrestrial,OG-1462,2009,50.830578,-110.991203,Dry Mixedgrass,Grassland
Terrestrial,OG-1463,2009,50.810844,-110.745926,Dry Mixedgrass,Grassland
Terrestrial,OG-1484,2010,50.630692,-110.785645,Dry Mixedgrass,Grassland
Terrestrial,OG-1498,2013,50.697739,-112.45594,Dry Mixedgrass,Grassland
Terrestrial,OG-1341,2009,51.700825,-110.635551,Dry Mixedgrass,Grassland
Terrestrial,OG-1389,2009,51.522919,-111.884567,Dry Mixedgrass,Grassland
Terrestrial,OG-1413,2009,51.33112,-111.985046,Dry Mixedgrass,Grassland
Terrestrial,OG-1414,2009,51.299282,-111.666855,Dry Mixedgrass,Grassland
Terrestrial,OG-1484,2009,50.630692,-110.785645,Dry Mixedgrass,Grassland
Terrestrial,OG-1282,2011,52.166245,-111.17392,Northern Fescue,Grassland
Terrestrial,OG-1283,2011,52.137676,-110.796417,Northern Fescue,Grassland
Terrestrial,OG-1338,2011,51.829441,-111.513512,Northern Fescue,Grassland
Terrestrial,OG-1455,2011,51.08305,-112.906815,Mixedgrass,Grassland
Terrestrial,OG-1594,2011,49.604824,-111.181854,Dry Mixedgrass,Grassland
Terrestrial,OG-1640,2011,49.207878,-112.653221,Foothills Fescue,Grassland
Terrestrial,OG-1391,2012,51.474148,-111.321152,Dry Mixedgrass,Grassland
Terrestrial,OG-1443,2012,50.87767,-110.086479,Dry Mixedgrass,Grassland
Terrestrial,OG-1481,2012,50.746773,-111.609749,Dry Mixedgrass,Grassland
Terrestrial,OG-1498,2012,50.697739,-112.45594,Dry Mixedgrass,Grassland
Terrestrial,OG-1506,2012,50.380306,-110.307625,Dry Mixedgrass,Grassland
Terrestrial,OG-1514,2012,50.61496,-113.393295,Mixedgrass,Grassland
Terrestrial,OG-1516,2012,50.542095,-112.882713,Mixedgrass,Grassland
Terrestrial,OG-1518,2012,50.449921,-112.282509,Dry Mixedgrass,Grassland
Terrestrial,OG-1554,2012,50.153278,-112.67485,Mixedgrass,Grassland
Terrestrial,OG-1558,2012,50.003742,-111.578972,Dry Mixedgrass,Grassland
Terrestrial,OG-1577,2012,49.729866,-111.022934,Dry Mixedgrass,Grassland
Terrestrial,OG-1608,2012,49.500614,-111.985397,Dry Mixedgrass,Grassland
Terrestrial,OG-1612,2012,49.357346,-110.870064,Dry Mixedgrass,Grassland
Terrestrial,OG-1646,2012,49.04185,-111.05324,Mixedgrass,Grassland
Terrestrial,OG-1650,2012,49.167027,-113.456352,Foothills Fescue,Grassland
Terrestrial,OG-1280,2013,52.205681,-111.68856,Northern Fescue,Grassland
Terrestrial,OG-1412,2013,51.398739,-112.253281,Northern Fescue,Grassland
Terrestrial,OG-1415,2013,51.299141,-111.39669,Dry Mixedgrass,Grassland
Terrestrial,OG-1502,2013,50.532314,-111.326988,Dry Mixedgrass,Grassland
Terrestrial,OG-1525,2013,50.217842,-110.2854,Dry Mixedgrass,Grassland
Terrestrial,OG-1534,2013,50.403221,-113.142487,Mixedgrass,Grassland
Terrestrial,OG-1567,2013,50.081772,-113.789474,Foothills Fescue,Grassland
Terrestrial,OG-1589,2013,49.783173,-112.453911,Dry Mixedgrass,Grassland
Terrestrial,OG-1598,2013,49.442825,-110.098404,Mixedgrass,Grassland
Terrestrial,OG-1621,2013,49.447514,-113.165291,Foothills Fescue,Grassland
Terrestrial,OG-1644,2013,49.127346,-111.570023,Dry Mixedgrass,Grassland
Terrestrial,OG-1279,2014,52.260727,-112.000008,Northern Fescue,Grassland
Terrestrial,1506,2007,50.380306,-110.307625,Dry Mixedgrass,Grassland
Terrestrial,1525,2007,50.217842,-110.2854,Dry Mixedgrass,Grassland
Terrestrial,1526,2007,50.182167,-110.118004,Dry Mixedgrass,Grassland
Terrestrial,1544,2007,50.064293,-110.399872,Dry Mixedgrass,Grassland
Terrestrial,1545,2007,50.018612,-110.142075,Dry Mixedgrass,Grassland
Terrestrial,1601,2007,49.737457,-113.825783,Foothills Fescue,Grassland
Terrestrial,1602,2007,49.685371,-113.608124,Mixedgrass,Grassland
Terrestrial,1603,2007,49.675694,-113.354515,Mixedgrass,Grassland
Terrestrial,1620,2007,49.534229,-113.438545,Foothills Fescue,Grassland
Terrestrial,1434,2008,51.230656,-112.634445,Northern Fescue,Grassland
Terrestrial,1435,2008,51.225536,-112.269989,Mixedgrass,Grassland
Terrestrial,1436,2008,51.158115,-112.060234,Dry Mixedgrass,Grassland
Terrestrial,1456,2008,51.076172,-112.618729,Mixedgrass,Grassland
Terrestrial,1457,2008,51.02346,-112.39537,Mixedgrass,Grassland
Terrestrial,1477,2008,50.880524,-112.734695,Mixedgrass,Grassland
Terrestrial,1557,2008,50.030048,-111.793381,Dry Mixedgrass,Grassland
Terrestrial,1558,2008,50.003742,-111.578972,Dry Mixedgrass,Grassland
Terrestrial,1573,2008,49.896278,-112.10746,Dry Mixedgrass,Grassland
Terrestrial,1575,2008,49.81501,-111.638481,Dry Mixedgrass,Grassland
Terrestrial,1618,2008,49.561714,-113.921532,Foothills Fescue,Grassland
Terrestrial,1619,2008,49.524582,-113.680252,Foothills Fescue,Grassland
Terrestrial,1635,2008,49.417633,-113.998138,Foothills Fescue,Grassland
Terrestrial,1636,2008,49.388168,-113.705055,Foothills Fescue,Grassland
Terrestrial,1637,2008,49.325226,-113.48748,Foothills Fescue,Grassland
Terrestrial,1493,2009,50.819489,-113.874092,Foothills Fescue,Grassland
Terrestrial,1512,2009,50.635616,-113.946289,Foothills Fescue,Grassland
Terrestrial,1530,2009,50.539951,-114.206207,Foothills Fescue,Grassland
Terrestrial,1531,2009,50.507336,-113.974861,Foothills Fescue,Grassland
Terrestrial,1550,2009,50.253185,-113.744774,Foothills Fescue,Grassland
Terrestrial,1551,2009,50.229401,-113.435173,Mixedgrass,Grassland
Terrestrial,1552,2009,50.246426,-113.186638,Mixedgrass,Grassland
Terrestrial,1556,2009,50.071648,-112.112526,Dry Mixedgrass,Grassland
Terrestrial,1567,2009,50.081772,-113.789474,Foothills Fescue,Grassland
Terrestrial,1568,2009,50.059593,-113.466103,Mixedgrass,Grassland
Terrestrial,1569,2009,50.049408,-113.262856,Mixedgrass,Grassland
Terrestrial,1574,2009,49.83321,-111.856102,Dry Mixedgrass,Grassland
Terrestrial,1584,2009,49.944073,-113.860138,Foothills Fescue,Grassland
Terrestrial,1585,2009,49.915531,-113.542526,Mixedgrass,Grassland
Terrestrial,1586,2009,49.878643,-113.285866,Mixedgrass,Grassland
Terrestrial,1590,2009,49.743179,-112.16703,Dry Mixedgrass,Grassland
Terrestrial,1591,2009,49.692783,-111.960442,Dry Mixedgrass,Grassland
Terrestrial,1592,2009,49.644451,-111.661781,Dry Mixedgrass,Grassland
Terrestrial,1610,2009,49.45359,-111.437851,Dry Mixedgrass,Grassland
Terrestrial,1611,2009,49.395493,-111.232903,Dry Mixedgrass,Grassland
Terrestrial,1612,2009,49.357346,-110.870064,Dry Mixedgrass,Grassland
Terrestrial,1627,2009,49.26749,-111.504272,Dry Mixedgrass,Grassland
Terrestrial,1628,2009,49.215382,-111.217354,Dry Mixedgrass,Grassland
Terrestrial,1629,2009,49.17863,-110.98966,Dry Mixedgrass,Grassland
Terrestrial,1644,2009,49.127346,-111.570023,Dry Mixedgrass,Grassland
Terrestrial,1645,2009,49.061848,-111.235756,Dry Mixedgrass,Grassland
Terrestrial,1646,2009,49.04185,-111.05324,Mixedgrass,Grassland
Terrestrial,1429,2010,51.373363,-114.022156,Foothills Fescue,Grassland
Terrestrial,1430,2010,51.377083,-113.72921,Foothills Fescue,Grassland
Terrestrial,1443,2010,50.87767,-110.086479,Dry Mixedgrass,Grassland
Terrestrial,1451,2010,51.203373,-114.092514,Foothills Fescue,Grassland
Terrestrial,1452,2010,51.183567,-113.851097,Foothills Fescue,Grassland
Terrestrial,1465,2010,50.750031,-110.18914,Dry Mixedgrass,Grassland
Terrestrial,1473,2010,51.047684,-113.795387,Foothills Fescue,Grassland
Terrestrial,1486,2010,50.562279,-110.20327,Dry Mixedgrass,Grassland
Terrestrial,1500,2010,50.588234,-111.902893,Dry Mixedgrass,Grassland
Terrestrial,1520,2010,50.418095,-111.738968,Dry Mixedgrass,Grassland
Terrestrial,1538,2010,50.260353,-112.086037,Dry Mixedgrass,Grassland
Terrestrial,1539,2010,50.221924,-111.808769,Dry Mixedgrass,Grassland
Terrestrial,1651,2010,49.126488,-113.182915,Foothills Fescue,Grassland
Terrestrial,1652,2010,49.113228,-112.905777,Foothills Fescue,Grassland
Terrestrial,1653,2010,49.079758,-112.656418,Mixedgrass,Grassland
Terrestrial,1437,2011,51.105412,-111.760864,Dry Mixedgrass,Grassland
Terrestrial,1438,2011,51.101788,-111.487175,Dry Mixedgrass,Grassland
Terrestrial,1439,2011,51.026218,-111.178215,Dry Mixedgrass,Grassland
Terrestrial,1459,2011,50.936085,-111.830009,Dry Mixedgrass,Grassland
Terrestrial,1460,2011,50.953686,-111.546654,Dry Mixedgrass,Grassland
Terrestrial,1461,2011,50.907532,-111.286209,Dry Mixedgrass,Grassland
Terrestrial,1480,2011,50.764927,-111.83046,Dry Mixedgrass,Grassland
Terrestrial,1481,2011,50.746773,-111.609749,Dry Mixedgrass,Grassland
Terrestrial,1482,2011,50.731812,-111.315002,Dry Mixedgrass,Grassland
Terrestrial,1559,2011,49.960526,-111.218658,Dry Mixedgrass,Grassland
Terrestrial,1560,2011,49.918877,-111.014114,Dry Mixedgrass,Grassland
Terrestrial,1561,2011,49.919498,-110.721718,Dry Mixedgrass,Grassland
Terrestrial,1576,2011,49.77964,-111.309196,Dry Mixedgrass,Grassland
Terrestrial,1577,2011,49.729866,-111.022934,Dry Mixedgrass,Grassland
Terrestrial,1578,2011,49.69857,-110.767006,Mixedgrass,Grassland
Terrestrial,1593,2011,49.637825,-111.392174,Dry Mixedgrass,Grassland
Terrestrial,1595,2011,49.562969,-110.831818,Dry Mixedgrass,Grassland
Terrestrial,1604,2011,49.642696,-113.042488,Mixedgrass,Grassland
Terrestrial,1605,2011,49.646912,-112.838814,Mixedgrass,Grassland
Terrestrial,1606,2011,49.574409,-112.45948,Mixedgrass,Grassland
Terrestrial,1621,2011,49.447514,-113.165291,Foothills Fescue,Grassland
Terrestrial,1622,2011,49.471233,-112.854454,Mixedgrass,Grassland
Terrestrial,1623,2011,49.380474,-112.554527,Mixedgrass,Grassland
Terrestrial,1638,2011,49.305336,-113.153824,Foothills Fescue,Grassland
Terrestrial,1639,2011,49.284225,-112.923218,Foothills Fescue,Grassland
Terrestrial,1362,2012,51.758121,-112.461449,Northern Fescue,Grassland
Terrestrial,1363,2012,51.720058,-112.105583,Northern Fescue,Grassland
Terrestrial,1364,2012,51.690331,-111.875153,Northern Fescue,Grassland
Terrestrial,1368,2012,51.570057,-110.756241,Dry Mixedgrass,Grassland
Terrestrial,1369,2012,51.521454,-110.458626,Dry Mixedgrass,Grassland
Terrestrial,1370,2012,51.464886,-110.134605,Dry Mixedgrass,Grassland
Terrestrial,1387,2012,51.572464,-112.474205,Northern Fescue,Grassland
Terrestrial,1388,2012,51.5336,-112.237404,Northern Fescue,Grassland
Terrestrial,1389,2012,51.522919,-111.884567,Dry Mixedgrass,Grassland
Terrestrial,1393,2012,51.398434,-110.77002,Dry Mixedgrass,Grassland
Terrestrial,1394,2012,51.332428,-110.549271,Dry Mixedgrass,Grassland
Terrestrial,1395,2012,51.284584,-110.260117,Dry Mixedgrass,Grassland
Terrestrial,1411,2012,51.412235,-112.587357,Northern Fescue,Grassland
Terrestrial,1412,2012,51.398739,-112.253281,Northern Fescue,Grassland
Terrestrial,1413,2012,51.33112,-111.985046,Dry Mixedgrass,Grassland
Terrestrial,1417,2012,51.179108,-110.888245,Dry Mixedgrass,Grassland
Terrestrial,1418,2012,51.152718,-110.549149,Dry Mixedgrass,Grassland
Terrestrial,1419,2012,51.113495,-110.340263,Dry Mixedgrass,Grassland
Terrestrial,1440,2012,51.008621,-110.869843,Dry Mixedgrass,Grassland
Terrestrial,1441,2012,50.968857,-110.58252,Dry Mixedgrass,Grassland
Terrestrial,1442,2012,50.962753,-110.353027,Dry Mixedgrass,Grassland
Terrestrial,1462,2012,50.830578,-110.991203,Dry Mixedgrass,Grassland
Terrestrial,1463,2012,50.810844,-110.745926,Dry Mixedgrass,Grassland
Terrestrial,1464,2012,50.752064,-110.390587,Dry Mixedgrass,Grassland
Terrestrial,1483,2012,50.67247,-111.057953,Dry Mixedgrass,Grassland
Terrestrial,1484,2012,50.630692,-110.785645,Dry Mixedgrass,Grassland
Terrestrial,1485,2012,50.600151,-110.453819,Dry Mixedgrass,Grassland
Terrestrial,1494,2012,50.837601,-113.578979,Foothills Fescue,Grassland
Terrestrial,1495,2012,50.758202,-113.321014,Mixedgrass,Grassland
Terrestrial,1496,2012,50.746159,-113.013054,Mixedgrass,Grassland
Terrestrial,1513,2012,50.600319,-113.658997,Foothills Fescue,Grassland
Terrestrial,1514,2012,50.61496,-113.393295,Mixedgrass,Grassland
Terrestrial,1515,2012,50.550644,-113.11792,Mixedgrass,Grassland
Terrestrial,1532,2012,50.450142,-113.659668,Foothills Fescue,Grassland
Terrestrial,1533,2012,50.43446,-113.452827,Mixedgrass,Grassland
Terrestrial,1534,2012,50.403221,-113.142487,Mixedgrass,Grassland
Terrestrial,1541,2012,50.165653,-111.242348,Dry Mixedgrass,Grassland
Terrestrial,1542,2012,50.090096,-110.946297,Dry Mixedgrass,Grassland
Terrestrial,1543,2012,50.074966,-110.703575,Dry Mixedgrass,Grassland
Terrestrial,1562,2012,49.883038,-110.436813,Dry Mixedgrass,Grassland
Terrestrial,1563,2012,49.83569,-110.197792,Dry Mixedgrass,Grassland
Terrestrial,1579,2012,49.674992,-110.570435,Mixedgrass,Grassland
Terrestrial,1594,2012,49.604824,-111.181854,Dry Mixedgrass,Grassland
Terrestrial,1597,2012,49.466656,-110.295204,Mixedgrass,Grassland
Terrestrial,1607,2012,49.584583,-112.235481,Dry Mixedgrass,Grassland
Terrestrial,1608,2012,49.500614,-111.985397,Dry Mixedgrass,Grassland
Terrestrial,1609,2012,49.447254,-111.694244,Dry Mixedgrass,Grassland
Terrestrial,1624,2012,49.363445,-112.332726,Mixedgrass,Grassland
Terrestrial,1625,2012,49.35767,-112.039963,Dry Mixedgrass,Grassland
Terrestrial,1626,2012,49.327721,-111.802391,Dry Mixedgrass,Grassland
Terrestrial,1640,2012,49.207878,-112.653221,Foothills Fescue,Grassland
Terrestrial,1641,2012,49.201641,-112.407562,Foothills Fescue,Grassland
Terrestrial,1642,2012,49.173023,-112.103226,Mixedgrass,Grassland
Terrestrial,1643,2012,49.124611,-111.844841,Dry Mixedgrass,Grassland
Terrestrial,1279,2013,52.260727,-112.000008,Northern Fescue,Grassland
Terrestrial,1280,2013,52.205681,-111.68856,Northern Fescue,Grassland
Terrestrial,1281,2013,52.219337,-111.400436,Northern Fescue,Grassland
Terrestrial,1282,2013,52.166245,-111.17392,Northern Fescue,Grassland
Terrestrial,1283,2013,52.137676,-110.796417,Northern Fescue,Grassland
Terrestrial,1284,2013,52.071507,-110.520279,Northern Fescue,Grassland
Terrestrial,1285,2013,52.066765,-110.288818,Northern Fescue,Grassland
Terrestrial,1306,2013,52.106796,-112.350281,Northern Fescue,Grassland
Terrestrial,1307,2013,52.087727,-112.009926,Northern Fescue,Grassland
Terrestrial,1308,2013,52.060646,-111.69577,Northern Fescue,Grassland
Terrestrial,1309,2013,52.011173,-111.471664,Northern Fescue,Grassland
Terrestrial,1310,2013,52.001896,-111.194672,Northern Fescue,Grassland
Terrestrial,1311,2013,51.938274,-110.911171,Northern Fescue,Grassland
Terrestrial,1312,2013,51.909885,-110.562592,Northern Fescue,Grassland
Terrestrial,1313,2013,51.886597,-110.307915,Northern Fescue,Grassland
Terrestrial,1314,2013,51.812878,-110.020561,Northern Fescue,Grassland
Terrestrial,1335,2013,51.949348,-112.400352,Northern Fescue,Grassland
Terrestrial,1336,2013,51.934284,-112.057968,Northern Fescue,Grassland
Terrestrial,1337,2013,51.880165,-111.741264,Northern Fescue,Grassland
Terrestrial,1338,2013,51.829441,-111.513512,Northern Fescue,Grassland
Terrestrial,1339,2013,51.804237,-111.278137,Dry Mixedgrass,Grassland
Terrestrial,1340,2013,51.778267,-110.950378,Dry Mixedgrass,Grassland
Terrestrial,1341,2013,51.700825,-110.635551,Dry Mixedgrass,Grassland
Terrestrial,1342,2013,51.701118,-110.42244,Dry Mixedgrass,Grassland
Terrestrial,1343,2013,51.646828,-110.099785,Northern Fescue,Grassland
Terrestrial,1385,2013,51.660389,-113.029747,Northern Fescue,Grassland
Terrestrial,1407,2013,51.548641,-113.706932,Foothills Fescue,Grassland
Terrestrial,1408,2013,51.509693,-113.403748,Foothills Fescue,Grassland
Terrestrial,1409,2013,51.482254,-113.121147,Northern Fescue,Grassland
Terrestrial,1410,2013,51.479015,-112.805328,Northern Fescue,Grassland
Terrestrial,1479,2013,50.803802,-112.151886,Dry Mixedgrass,Grassland
Terrestrial,1497,2013,50.719524,-112.742088,Mixedgrass,Grassland
Terrestrial,1498,2013,50.697739,-112.45594,Dry Mixedgrass,Grassland
Terrestrial,1499,2013,50.669537,-112.207153,Dry Mixedgrass,Grassland
Terrestrial,1516,2013,50.542095,-112.882713,Mixedgrass,Grassland
